,RegionName,StateName,PurchasePrice,RentPrice,County,RiskScore,RiskRating
38,Fairfax County,VA,776008.4595694289,2591.227201246695,Fairfax,94.5911549475024,Relatively Moderate
39,Fairfax County,VA,776008.4595694289,2591.227201246695,Fairfax,25.580655424753417,Very Low
40,Wake County,NC,495698.9064226308,1789.2765565073253,Wake,93.63665287941457,Relatively Moderate
41,Mecklenburg County,NC,428640.6588419064,1803.640553918452,Mecklenburg,91.85491568565064,Relatively Moderate
42,Montgomery County,MD,632251.3118121678,2403.8479533391915,Montgomery,93.89118676423799,Relatively Moderate
43,Fulton County,GA,431175.0478274979,1950.91171897866,Fulton,92.30034998409167,Relatively Moderate
44,Collin County,TX,512571.3529317037,1905.317927979753,Collin,99.26821508113265,Relatively High
45,Pima County,AZ,350126.3633315538,1608.0193047893265,Pima,94.97295577473751,Relatively Moderate
46,Honolulu County,HI,845656.9927510964,2917.8995387484515,Honolulu,94.05027044225263,Relatively Moderate
47,Fresno County,CA,406750.7760050064,2098.172315677941,Fresno,98.09099586382435,Relatively High
48,Westchester County,NY,829336.1526481435,3258.7457105641165,Westchester,94.30480432707603,Relatively Moderate
49,Duval County,FL,299748.45419609715,1657.048925885057,Duval,97.83646197900096,Relatively High
50,Marion County,IN,234242.48762478656,1481.5584081772004,Marion,93.28666878778238,Relatively Moderate
51,Pinellas County,FL,376988.5554519389,2136.7030072638863,Pinellas,99.20458160992682,Relatively High
52,Fairfield County,CT,668535.2794418129,2858.83604826546,Fairfield,95.4502068087814,Relatively High
53,Bergen County,NJ,754578.948348659,2944.646724559703,Bergen,98.69551384027999,Relatively High
54,Erie County,NY,291060.12625266775,1438.42787603127,Erie,85.3643016226535,Relatively Moderate
55,Gwinnett County,GA,421098.40497362806,2020.6398656913989,Gwinnett,91.44129812281261,Relatively Moderate
56,Milwaukee County,WI,283760.9990289987,1464.0254585197442,Milwaukee,93.76391982182628,Relatively Moderate
57,DuPage County,IL,434492.76158351015,2146.051401443753,DuPage,94.94113903913457,Relatively Moderate
58,Shelby County,TN,220955.6522118852,1458.2891329604647,Shelby,99.23639834552976,Relatively High
59,Pierce County,WA,576028.0575107279,2060.7385185459502,Pierce,98.72733057588292,Relatively High
60,Kern County,CA,364462.385906349,1904.412824267533,Kern,99.01368119630925,Relatively High
61,Hartford County,CT,376530.3109380891,2004.1243428208252,Hartford,91.47311485841551,Relatively Moderate
62,Denton County,TX,462128.3494212946,1879.055420495525,Denton,98.25007954183901,Relatively High
63,Macomb County,MI,273819.5631037966,1443.8539720398005,Macomb,94.75023862551703,Relatively Moderate
64,San Francisco County,CA,1291865.5576930128,3646.560666445839,San Francisco,98.91823098950049,Relatively High
65,Hidalgo County,TX,192757.53271263177,1232.489837962963,Hidalgo,98.75914731148583,Relatively High
66,New Haven County,CT,395478.3711489772,2199.755841994824,New Haven,94.4638880050907,Relatively Moderate
67,El Paso County,TX,226521.9746371828,1649.3009924613789,El Paso,94.33662106267896,Relatively Moderate
68,Middlesex County,NJ,584324.286936662,2604.76640359539,Middlesex,95.86382437161949,Relatively High
69,Worcester County,MA,496080.6734656996,2181.012764550265,Worcester,92.68215081132675,Relatively Moderate
70,Essex County,NJ,654252.417450211,2379.972601959444,Essex,92.74578428253261,Relatively Moderate
71,Montgomery County,PA,490099.5568139756,2111.124948238022,Montgomery,94.08208717785556,Relatively Moderate
72,Baltimore County,MD,362974.34507832,1716.30078868112,Baltimore,95.195672923958,Relatively Moderate
73,Baltimore County,MD,362974.34507832,1716.30078868112,Baltimore,93.6684696150175,Relatively Moderate
74,Ventura County,CA,890842.5898614968,3090.752240449609,Ventura,99.42729875914729,Relatively High
75,Hamilton County,OH,272334.28713863087,1530.203804486226,Hamilton,93.44575246579699,Relatively Moderate
76,Snohomish County,WA,776724.8737675011,2275.8493124861,Snohomish,97.9000954502068,Relatively High
77,Multnomah County,OR,514220.6169750916,1755.4037464339344,Multnomah,98.6000636334712,Relatively High
78,Fort Bend County,TX,392529.4110399748,2074.4637557010333,Fort Bend,99.07731466751513,Relatively High
79,Essex County,MA,722232.4209103491,2638.040819650976,Essex,93.95482023544383,Relatively Moderate
80,Suffolk County,MA,777417.9790919103,3308.2408943779205,Suffolk,92.71396754692968,Relatively Moderate
81,Oklahoma County,OK,221651.54189670848,1355.4089375684648,Oklahoma,97.26376073814825,Relatively High
82,Jefferson County,KY,257348.81008000675,1391.1584497158185,Jefferson,95.95927457842824,Relatively High
83,San Joaquin County,CA,542849.3623112248,2534.703364281158,San Joaquin,97.77282850779507,Relatively High
84,Cobb County,GA,434756.7011293885,1889.3829496652345,Cobb,92.20489977728286,Relatively Moderate
85,San Mateo County,CA,1587467.2750143448,3610.955366948499,San Mateo,99.33184855233853,Relatively High
86,Monroe County,NY,280200.22757089324,1542.1253434438422,Monroe,74.16481069042317,Relatively Low
87,Lee County,FL,355476.53418959567,2057.7161069408608,Lee,99.49093223035315,Relatively High
88,El Paso County,CO,465080.0751700191,1901.3779082109284,El Paso,93.50938593700286,Relatively Moderate
89,Norfolk County,MA,775924.8505459739,3069.493677172752,Norfolk,92.90486796054724,Relatively Moderate
90,Lake County,IL,384553.8298884262,2288.370151784437,Lake,93.73210308622335,Relatively Moderate
91,Jackson County,MO,247280.92988433436,1444.315978174247,Jackson,95.60929048679603,Relatively High
92,Polk County,FL,304559.1195207627,1928.7207698501495,Polk,98.02736239261853,Relatively High
93,Hudson County,NJ,637254.7870868751,3245.5610422862774,Hudson,95.38657333757556,Relatively Moderate
94,Davidson County,TN,444180.7200727374,1882.0345693278812,Davidson,96.500159083678,Relatively High
95,Denver County,CO,562489.9358123698,1968.1933474806008,Denver,93.60483614381167,Relatively Moderate
96,Will County,IL,368932.59193231416,2240.481777246607,Will,93.47756920139992,Relatively Moderate
97,District of Columbia,DC,603550.458430255,2599.773245653969,District of Columbia,91.5685650652243,Relatively Moderate
98,Bernalillo County,NM,346909.3940328201,1573.3631284745009,Bernalillo,89.46866051543113,Relatively Moderate
99,Jefferson County,AL,214830.08687156413,1395.939816831906,Jefferson,96.46834234807507,Relatively High
100,Tulsa County,OK,246387.79119124735,1408.5107227587878,Tulsa,96.62742602608972,Relatively High
101,Providence County,RI,444897.5822827143,2131.5959428820584,Providence,89.69137766465161,Relatively Moderate
102,Kent County,MI,348856.1159873554,1648.05823600078,Kent,88.67324212535793,Relatively Moderate
103,Arapahoe County,CO,536951.9447158918,1966.3708792201032,Arapahoe,95.16385618835507,Relatively Moderate
104,Utah County,UT,549333.4534553994,1935.456840048616,Utah,96.81832643970729,Relatively High
105,Bucks County,PA,512928.3814842881,2368.875426182803,Bucks,92.23671651288576,Relatively Moderate
106,Monmouth County,NJ,741675.4973521498,2865.7135244813594,Monmouth,96.43652561247217,Relatively High
107,Ocean County,NJ,534162.9978021559,2835.2782621331007,Ocean,97.23194400254532,Relatively High
108,Montgomery County,TX,357184.3073362778,1829.6709840301824,Montgomery,96.7228762328985,Relatively High
109,Johnson County,KS,450966.14934404014,1788.3999153342666,Johnson,94.27298759147313,Relatively Moderate
110,Brevard County,FL,348481.6477260817,2014.003229697576,Brevard,99.36366528794144,Relatively High
111,Washington County,OR,585987.7433027077,2040.3915533996108,Washington,97.45466115176583,Relatively High
112,Williamson County,TX,424892.9075781948,1801.662639370247,Williamson,87.43238943684378,Relatively Moderate
113,Anne Arundel County,MD,510409.24160174,2364.1427763454835,Anne Arundel,92.01399936366528,Relatively Moderate
114,Jefferson County,CO,643381.5779165871,2063.611233521657,Jefferson,94.78205536111999,Relatively Moderate
115,Douglas County,NE,293139.03500848945,1432.339165696695,Douglas,95.67292395800192,Relatively High
116,Bristol County,MA,535781.7082598124,2120.80608974359,Bristol,89.53229398663697,Relatively Moderate
117,Delaware County,PA,365006.9356056386,1875.106340496094,Delaware,92.26853324848871,Relatively Moderate
118,Union County,NJ,633486.9247148626,2611.863536880486,Union,92.42761692650335,Relatively Moderate
119,New Castle County,DE,366255.4898638509,1960.8181876968065,New Castle,90.77314667515112,Relatively Moderate
120,Dane County,WI,466433.9291344317,1639.0187373027038,Dane,90.7413299395482,Relatively Moderate
121,Pasco County,FL,337426.02898340294,2158.0905571024014,Pasco,99.04549793191218,Relatively High
122,Stanislaus County,CA,469177.5291206845,2102.2986034255605,Stanislaus,95.8001909004136,Relatively High
123,Lancaster County,PA,375258.5523686928,1492.506426322216,Lancaster,89.40502704422526,Relatively Moderate
124,Ramsey County,MN,339142.6292434483,1559.790701548109,Ramsey,92.10944957047408,Relatively Moderate
125,Volusia County,FL,329725.54714759946,1897.6048246278472,Volusia,97.51829462297168,Relatively High
126,Summit County,OH,223094.0560949957,1303.010296010296,Summit,85.52338530066814,Relatively Moderate
127,Guilford County,NC,275055.9792052708,1547.444399499277,Guilford,86.22335348393254,Relatively Moderate
128,Montgomery County,OH,199256.1854610276,1322.5474753779995,Montgomery,86.09608654152083,Relatively Moderate
129,Chester County,PA,571406.7530980742,2181.355388042672,Chester,91.98218262806236,Relatively Moderate
130,Spokane County,WA,429844.4777935478,1572.9111485222595,Spokane,81.32357620108179,Relatively Low
131,Plymouth County,MA,638596.8760356297,2614.842543859649,Plymouth,90.9958638243716,Relatively Moderate
132,Camden County,NJ,351897.0087731125,2009.6262851843496,Camden,91.18676423798918,Relatively Moderate
133,Passaic County,NJ,582355.313998327,2468.3403119868635,Passaic,89.65956092904867,Relatively Moderate
134,Sedgwick County,KS,220218.69319158024,1165.7065367965367,Sedgwick,94.87750556792872,Relatively Moderate
135,Greenville County,SC,335749.1998579799,1648.133574093203,Greenville,88.8641425389755,Relatively Moderate
136,Kane County,IL,369960.5172025261,2054.233756660559,Kane,90.0413617562838,Relatively Moderate
137,Adams County,CO,500259.5830863405,2025.3957592598133,Adams,94.17753738466432,Relatively Moderate
138,Morris County,NJ,694865.4211531976,2955.288551955622,Morris,90.70951320394528,Relatively Moderate
139,Clark County,WA,555335.1372815216,1956.546803306378,Clark,95.83200763601654,Relatively High
140,Lake County,IN,248684.16423403623,1487.193884651412,Lake,92.77760101813554,Relatively Moderate
141,Richmond County,NY,707218.2335980455,2672.9784722222225,Richmond,91.21858097359213,Relatively Moderate
142,Sonoma County,CA,804951.243820399,2754.747917774233,Sonoma,99.17276487432389,Relatively High
143,Polk County,IA,285356.050251901,1266.360888565787,Polk,91.53674832962136,Relatively Moderate
144,Ada County,ID,530494.892166427,1960.557396648186,Ada,87.94145720649061,Relatively Moderate
145,Washoe County,NV,567967.7255661614,2012.358680781995,Washoe,98.63188036907412,Relatively High
146,Prince William County,VA,589863.6580153044,2378.2849888201445,Prince William,85.74610244988864,Relatively Moderate
147,Knox County,TN,375589.5854119015,1862.7039573244556,Knox,89.4368437798282,Relatively Moderate
148,Onondaga County,NY,269723.8147127372,1760.394827586207,Onondaga,76.61469933184854,Relatively Low
149,Tulare County,CA,357635.3314571862,1910.0092352092352,Tulare,95.7683741648107,Relatively High
150,Seminole County,FL,408576.1051229038,1931.1069916220192,Seminole,95.64110722239897,Relatively High
151,Hampden County,MA,342868.9697593457,1756.7591896407685,Hampden,84.02799872733057,Relatively Moderate
152,Burlington County,NJ,419835.3595001227,2254.6455096073514,Burlington,92.96850143175308,Relatively Moderate
153,York County,PA,300184.15110351366,1322.528207172944,York,83.99618199172765,Relatively Moderate
154,Solano County,CA,590894.1344867303,2508.759434203789,Solano,98.21826280623608,Relatively High
155,Santa Barbara County,CA,987589.2220921024,3470.4465453757853,Santa Barbara,99.39548202354435,Relatively High
156,Monterey County,CA,855985.0725877322,2891.5695726495724,Monterey,98.37734648425072,Relatively High
157,Dakota County,MN,400337.6366957621,1720.0621660859467,Dakota,92.6185173401209,Relatively Moderate
158,Lucas County,OH,172470.1806714472,1233.393585465332,Lucas,84.0598154629335,Relatively Moderate
159,Sarasota County,FL,410586.7767898661,2343.153435622044,Sarasota,98.40916321985365,Relatively High
160,Berks County,PA,304049.61989339814,1477.170582010582,Berks,88.51415844734329,Relatively Moderate
161,Pinal County,AZ,372845.05834066303,1953.3002023031436,Pinal,93.12758510976771,Relatively Moderate
162,Hillsborough County,NH,519635.251642776,2159.65298868015,Hillsborough,88.57779191854915,Relatively Moderate
163,Cameron County,TX,201632.9594001537,1414.023148148148,Cameron,98.4727966910595,Relatively High
164,Clackamas County,OR,627210.1154597155,1966.8147583336977,Clackamas,96.34107540566336,Relatively High
165,Richland County,SC,240926.17168400763,1572.1073934349,Richland,93.35030225898822,Relatively Moderate
166,Mobile County,AL,196102.5414476308,1406.1090153325367,Mobile,98.79096404708876,Relatively High
167,Loudoun County,VA,802024.0836204678,2895.065616715326,Loudoun,78.20553611199492,Relatively Low
168,Genesee County,MI,191345.32757268424,1035.0654413812308,Genesee,89.27776010181356,Relatively Moderate
169,Waukesha County,WI,488593.5394129087,1825.1821095571097,Waukesha,85.55520203627107,Relatively Moderate
170,Charleston County,SC,613536.6369749815,2211.3904444203586,Charleston,99.45911549475024,Relatively High
171,Placer County,CA,698443.628339226,2659.9480328041395,Placer,89.3413935730194,Relatively Moderate
172,Orange County,NY,452822.3065670615,2296.822700691122,Orange,85.20521794463886,Relatively Moderate
173,Pulaski County,AR,206135.53416635105,1236.0226733500415,Pulaski,95.06840598154628,Relatively Moderate
174,Manatee County,FL,424151.8072919032,2264.3241007705165,Manatee,98.44097995545657,Relatively High
175,Butler County,OH,309328.0246910824,1669.819528619529,Butler,87.97327394209354,Relatively Moderate
176,Mercer County,NJ,448511.9899115101,2631.7198943407147,Mercer,93.03213490295897,Relatively Moderate
177,Madison County,AL,310109.4975817822,1437.3596106361604,Madison,91.28221444479796,Relatively Moderate
178,Allen County,IN,251153.2855128088,1296.4164544509092,Allen,86.41425389755011,Relatively Moderate
179,Forsyth County,NC,279806.3875521835,1699.6848418100044,Forsyth,81.29175946547885,Relatively Low
180,Lane County,OR,461010.2353730116,1839.6429669780491,Lane,96.78650970410435,Relatively High
181,Osceola County,FL,372076.4235519304,2176.2432261606214,Osceola,95.13203945275215,Relatively Moderate
182,Lake County,FL,364243.9337262387,2096.0737179487182,Lake,95.22748965956093,Relatively Moderate
183,Stark County,OH,213013.4837087684,1142.103302611367,Stark,82.11899459115494,Relatively Low
184,Collier County,FL,572307.605252202,2886.999315455432,Collier,98.8545975182946,Relatively High
185,Washtenaw County,MI,418566.8577998132,2217.7188448795923,Washtenaw,84.82341711740375,Relatively Moderate
186,Lehigh County,PA,354811.8296290703,1921.1731185902065,Lehigh,83.13713013044861,Relatively Moderate
187,Marion County,FL,277717.7381206472,1649.9015712496318,Marion,96.2456251988546,Relatively High
188,Brazoria County,TX,329422.0758623042,1779.3605787974209,Brazoria,99.10913140311804,Relatively High
189,Bell County,TX,256088.86251380065,1398.3317953669348,Bell,92.65033407572383,Relatively Moderate
190,Hamilton County,TN,361092.9400415046,1533.6087516087518,Hamilton,92.3958001909004,Relatively Moderate
191,Anoka County,MN,374184.9803370616,1664.3608774600125,Anoka,89.97772828507793,Relatively Moderate
192,Chesterfield County,VA,405925.41054895264,1860.6380274261603,Chesterfield,88.60960865415208,Relatively Moderate
193,Davis County,UT,553607.4908496054,1904.3325093243127,Davis,93.79573655742922,Relatively Moderate
194,Westmoreland County,PA,211576.718321628,1156.202485380117,Westmoreland,69.58320076360165,Relatively Low
195,Larimer County,CO,563429.9407959398,2032.8902011120367,Larimer,93.54120267260579,Relatively Moderate
196,Nueces County,TX,225052.649683508,1392.6066104078764,Nueces,97.5501113585746,Relatively High
197,Douglas County,CO,727751.0507992754,2423.9904664394417,Douglas,81.89627744193446,Relatively Low
198,Galveston County,TX,327525.00153913,1726.2897268309032,Galveston,99.52274896595608,Relatively High
199,Horry County,SC,320810.1287740808,1871.3329868329868,Horry,98.98186446070632,Relatively High
200,Marion County,OR,446517.7158057421,1716.2836948624806,Marion,96.75469296850144,Relatively High
201,Somerset County,NJ,665135.9359913099,2795.1391476248623,Somerset,93.41393573019408,Relatively Moderate
202,Hamilton County,IN,460013.0826499322,1979.0708406413569,Hamilton,86.1597200127267,Relatively Moderate
203,Rockland County,NY,730054.3383605875,3138.302069275753,Rockland,84.9825007954184,Relatively Moderate
204,Rutherford County,TN,420335.2462127499,1816.248555348065,Rutherford,88.22780782691696,Relatively Moderate
205,Cumberland County,NC,225445.92704397973,1443.4954290173782,Cumberland,92.52306713331213,Relatively Moderate
206,Henrico County,VA,397263.4238494654,1831.8894834629928,Henrico,78.61915367483296,Relatively Low
207,Howard County,MD,642833.4578705527,2314.172568220394,Howard,80.40089086859689,Relatively Low
208,Boulder County,CO,742028.1220465732,2394.39008118884,Boulder,89.50047725103404,Relatively Moderate
209,Luzerne County,PA,220035.0530150969,1286.500798212005,Luzerne,86.03245307031497,Relatively Moderate
210,Spartanburg County,SC,276276.0609447372,1500.3487179487176,Spartanburg,84.18708240534522,Relatively Moderate
211,Weld County,CO,508919.5404977027,2060.179316835108,Weld,89.24594336621062,Relatively Moderate
212,Fayette County,KY,324884.60356558394,1507.8388105065844,Fayette,88.2914412981228,Relatively Moderate
213,Lancaster County,NE,298145.6112344818,1342.86311966553,Lancaster,92.80941775373849,Relatively Moderate
214,Durham County,NC,411017.9020478237,1747.476673787348,Durham,86.73242125357939,Relatively Moderate
215,Escambia County,FL,278679.9552626605,1739.2583188494248,Escambia,97.86827871460389,Relatively High
216,Albany County,NY,360989.023731641,1649.6787296037298,Albany,75.50111358574611,Relatively Low
217,Rockingham County,NH,615360.9637097634,2522.8037037037034,Rockingham,83.96436525612472,Relatively Moderate
218,Lorain County,OH,255898.7991113008,1426.1501035196688,Lorain,73.43302577155582,Relatively Low
219,Northampton County,PA,363834.6569385919,1837.2185102764508,Northampton,81.45084314349347,Relatively Low
220,McHenry County,IL,359893.512277497,2143.978238866397,McHenry,85.7142857142857,Relatively Moderate
221,Lubbock County,TX,212256.08562354464,1418.7729014410172,Lubbock,95.73655742920776,Relatively High
222,Cumberland County,ME,561808.0670452066,2462.0452874181688,Cumberland,85.1097677378301,Relatively Moderate
223,Gloucester County,NJ,378544.9639303495,2452.2735566448805,Gloucester,84.72796691059497,Relatively Moderate
224,Greene County,MO,252965.88405038105,1333.0222732128982,Greene,91.40948138720967,Relatively Moderate
225,Dutchess County,NY,476151.7442246657,2184.7985362157638,Dutchess,76.93286668787782,Relatively Low
226,Chatham County,GA,350783.2036751122,1844.8174567624733,Chatham,98.66369710467704,Relatively High
227,Clayton County,GA,240318.8166124621,1734.0726020238492,Clayton,86.47788736875597,Relatively Moderate
228,Ottawa County,MI,389223.1600881704,1778.9928774928776,Ottawa,78.26916958320076,Relatively Low
229,Cleveland County,OK,251660.30216392167,1403.3855289991027,Cleveland,90.48679605472476,Relatively Moderate
230,Lexington County,SC,269605.8822662891,1699.5816011589825,Lexington,92.07763283487114,Relatively Moderate
231,Leon County,FL,294688.47879336425,1536.9325561334065,Leon,94.55933821189946,Relatively Moderate
232,Thurston County,WA,534959.6522427708,2161.249874535782,Thurston,96.21380846325167,Relatively High
233,Ingham County,MI,225046.66064180175,1347.651201201201,Ingham,82.94622971683106,Relatively Moderate
234,Winnebago County,IL,197319.16089836063,1377.8333333333333,Winnebago,90.45497931912185,Relatively Moderate
235,Dauphin County,PA,272191.2530767719,1412.7793764527753,Dauphin,89.30957683741649,Relatively Moderate
236,San Luis Obispo County,CA,901299.478230034,3121.4202369130376,San Luis Obispo,93.31848552338528,Relatively Moderate
237,Benton County,AR,380738.82902671216,1684.6558608058606,Benton,87.55965637925549,Relatively Moderate
238,Merced County,CA,419678.729009361,2112.786420743117,Merced,95.32293986636972,Relatively Moderate
239,York County,SC,396757.8295392168,1669.4025157232709,York,88.80050906776965,Relatively Moderate
240,Alachua County,FL,308813.7210928837,1687.0909090909092,Alachua,93.82755329303214,Relatively Moderate
241,Atlantic County,NJ,377608.7174533803,2042.2640522875815,Atlantic,96.94559338211901,Relatively High
242,Kitsap County,WA,583647.4771777736,2096.083082706767,Kitsap,94.52752147629651,Relatively Moderate
243,Santa Cruz County,CA,1150454.897603615,3781.283853899983,Santa Cruz,97.61374482978049,Relatively High
244,Erie County,PA,212280.645007857,1058.2634032634032,Erie,67.96054724785236,Relatively Low
245,New London County,CT,410965.99772386346,1866.5973214285716,New London,87.3687559656379,Relatively Moderate
246,Frederick County,MD,511140.225035066,2244.392009850535,Frederick,79.31912185809736,Relatively Low
247,Brown County,WI,347599.6960768954,1092.2313596491229,Brown,78.11008590518614,Relatively Low
248,Buncombe County,NC,474653.3636259881,1915.262976612977,Buncombe,81.4826598790964,Relatively Low
249,Webb County,TX,210433.20650635927,1266.1986531986531,Webb,73.27394209354118,Relatively Low
250,Madison County,IL,192595.61280482067,1083.451832907076,Madison,92.4912503977092,Relatively Moderate
251,Washington County,MN,444161.3237006835,2064.09164350072,Washington,86.76423798918232,Relatively Moderate
252,Marin County,CA,1464606.967373776,4176.478871708891,Marin,96.02290804963408,Relatively High
253,Cherokee County,GA,479129.16736498615,2146.1935359193035,Cherokee,82.65987909640471,Relatively Low
254,Kalamazoo County,MI,274374.7902778945,1318.7330718954247,Kalamazoo,80.5599745466115,Relatively Low
255,Weber County,UT,468106.0172172275,1596.1829706995468,Weber,94.20935412026726,Relatively Moderate
256,Harford County,MD,419228.5613820172,1886.385709847779,Harford,82.62806236080179,Relatively Low
257,McLennan County,TX,263935.2136019372,1548.2556522609043,McLennan,90.391345847916,Relatively Moderate
258,Cumberland County,PA,338419.88984491845,1616.3164980777713,Cumberland,74.03754374801146,Relatively Low
259,Jefferson County,TX,165499.05256154528,1290.3825287356324,Jefferson,97.74101177219218,Relatively High
260,Yakima County,WA,351582.9122040526,1439.233193277311,Yakima,93.22303531657651,Relatively Moderate
261,Clay County,MO,315716.1824352075,1597.6827350859455,Clay,86.89150493159401,Relatively Moderate
262,Forsyth County,GA,634241.1276530536,2390.266113690715,Forsyth,81.16449252306715,Relatively Low
263,Washington County,AR,345356.20303552586,1651.3525409329625,Washington,91.02768055997454,Relatively Moderate
264,Williamson County,TN,922998.2098662574,2271.0294331996806,Williamson,77.98281896277442,Relatively Low
265,Warren County,OH,408480.1655066645,1992.4756406115416,Warren,67.19694559338211,Relatively Low
266,Henry County,GA,329797.9180861076,1949.862784914028,Henry,75.97836461979,Relatively Low
267,Union County,NC,451510.2184213566,2204.689094696459,Union,86.0642698059179,Relatively Moderate
268,Arlington County,VA,831932.5360895423,2742.129815678037,Arlington,73.91027680559975,Relatively Low
269,Saratoga County,NY,447925.0556006536,1737.3023569023571,Saratoga,68.72414890232263,Relatively Low
270,Hays County,TX,391339.96089166455,1716.8003027594532,Hays,93.92300349984093,Relatively Moderate
271,Sussex County,DE,496964.8461473375,2224.194444444445,Sussex,92.93668469615017,Relatively Moderate
272,Yavapai County,AZ,509518.7489797061,1941.619402295024,Yavapai,88.83232580337257,Relatively Moderate
273,Lake County,OH,244126.4575233008,1473.1810207336523,Lake,56.442888959592736,Relatively Low
274,Oneida County,NY,224676.9629780143,1465.8564814814815,Oneida,72.03308940502704,Relatively Low
275,Smith County,TX,277128.25243398646,1491.6637037037035,Smith,63.12440343620744,Relatively Low
276,Brazos County,TX,314108.69120169216,1550.74161986162,Brazos,85.23703468024179,Relatively Moderate
277,Hinds County,MS,123817.76773765586,1330.2273860556786,Hinds,92.55488386891504,Relatively Moderate
278,Montgomery County,AL,160200.28096564265,1368.3970565080072,Montgomery,86.25517021953547,Relatively Moderate
279,Mahoning County,OH,170578.56542677787,1125.0,Mahoning,73.87846006999683,Relatively Low
280,Linn County,IA,233903.51377862503,1070.874686716792,Linn,91.72764874323894,Relatively Moderate
281,Barnstable County,MA,757938.3196327506,2841.4280303030305,Barnstable,86.31880369074133,Relatively Moderate
282,Canyon County,ID,415506.9499227008,1616.1733100233098,Canyon,65.25612472160356,Relatively Low
283,Baldwin County,AL,386186.1903609747,1705.1443011166732,Baldwin,97.70919503658925,Relatively High
284,Gaston County,NC,297310.9695495176,1763.551993059841,Gaston,81.54629335030225,Relatively Low
285,Jefferson County,MO,286065.1315801267,1552.2222222222224,Jefferson,87.20967228762329,Relatively Moderate
286,New Hanover County,NC,445668.7788949634,1758.9913660413658,New Hanover,98.50461342666243,Relatively High
287,Whatcom County,WA,624658.696629948,1996.942750167336,Whatcom,90.93223035316576,Relatively Moderate
288,Tuscaloosa County,AL,226214.51521845165,1549.8696581196582,Tuscaloosa,87.11422208081451,Relatively Moderate
289,Berkeley County,SC,373925.6546961172,1998.6914858697105,Berkeley,97.9955456570156,Relatively High
290,Jackson County,OR,436816.4783213768,1930.0397208803008,Jackson,93.15940184537065,Relatively Moderate
291,Cabarrus County,NC,388066.2783586913,1891.5848891800413,Cabarrus,80.11454024817054,Relatively Low
292,Shelby County,AL,354810.0519658224,1704.6625694913075,Shelby,87.40057270124083,Relatively Moderate
293,Butte County,CA,401586.3767691057,1619.6730668479106,Butte,97.16831053133949,Relatively High
294,Yolo County,CA,622550.3289647712,2478.022615801478,Yolo,97.35921094495704,Relatively High
295,Clay County,FL,341450.2215615251,1927.745590398761,Clay,88.76869233216672,Relatively Moderate
296,Montgomery County,TN,325695.45696455345,1497.9551584898045,Montgomery,85.587018771874,Relatively Moderate
297,Lackawanna County,PA,239219.9336552491,1338.4107142857144,Lackawanna,77.18740057270124,Relatively Low
298,Niagara County,NY,243343.5021084815,1086.3333333333333,Niagara,45.97518294622972,Very Low
299,Mohave County,AZ,352090.5155662327,1568.1417530721965,Mohave,88.41870824053451,Relatively Moderate
300,Delaware County,OH,513193.6855397836,1787.1737923851713,Delaware,71.11040407254215,Relatively Low
301,Johnston County,NC,345865.76521917986,1916.837551373567,Johnston,86.85968819599108,Relatively Moderate
302,York County,ME,523242.337891348,2276.283475783476,York,83.61438116449251,Relatively Moderate
303,Okaloosa County,FL,357246.0877502311,2041.723374946143,Okaloosa,97.4228444161629,Relatively High
304,Washington County,PA,236894.2472670129,1415.5624027388733,Washington,44.79796372892142,Very Low
305,Clermont County,OH,323505.29766088,1849.7548128342244,Clermont,66.97422844416164,Relatively Low
306,Harrison County,MS,221646.2941048461,1471.349287749288,Harrison,97.2001272669424,Relatively High
307,Champaign County,IL,229018.12417837343,1296.357148938758,Champaign,85.49156856506522,Relatively Moderate
308,Elkhart County,IN,252364.1723561884,1074.8696969696969,Elkhart,75.69201399936367,Relatively Low
309,Richmond County,GA,184174.53547208305,1365.1318681318685,Richmond,88.73687559656379,Relatively Moderate
310,Benton County,WA,452510.3337126442,1785.8060077519378,Benton,87.24148902322622,Relatively Moderate
311,Muscogee County,GA,179752.7316115507,1257.3726110715136,Muscogee,69.23321667196946,Relatively Low
312,Yuma County,AZ,278413.33556173806,1449.8666666666668,Yuma,91.66401527203308,Relatively Moderate
313,Anderson County,SC,286993.17885260185,1402.234999262863,Anderson,78.14190264078906,Relatively Low
314,Trumbull County,OH,162255.4649760053,1095.625,Trumbull,81.41902640789054,Relatively Low
315,Hall County,GA,389599.71155866334,1761.2966381116728,Hall,81.38720967228761,Relatively Low
316,Onslow County,NC,283469.9623255642,1562.2079082060466,Onslow,97.93191218580972,Relatively High
317,Hawaii County,HI,565165.9656225679,2589.117948717949,Hawaii,97.58192809417754,Relatively High
318,Broome County,NY,187890.63181757508,1412.388888888889,Broome,83.29621380846325,Relatively Moderate
319,Racine County,WI,301487.1547485272,1343.969696969697,Racine,75.21476296531976,Relatively Low
320,Sangamon County,IL,187907.0059960497,1178.3278472099985,Sangamon,88.54597518294622,Relatively Moderate
321,Deschutes County,OR,675521.6370476641,2334.534594367381,Deschutes,79.89182309895004,Relatively Low
322,Minnehaha County,SD,327997.6180007798,1189.035761705101,Minnehaha,92.58670060451799,Relatively Moderate
323,Livingston County,MI,398167.11386161245,2025.1952380952384,Livingston,78.42825326121539,Relatively Low
